Estado;Município;Total domicílios;Total com água canalizada;Água em pelo menos um cômodo;Rede geral de distribuição;Outra forma;Água no terreno ou propriedade;Rede geral de distribuição.1;Outra forma.1;Não tinham;Código da Unidade Geográfica
Rio de Janeiro;São Gonçalo;325722;309805;299816;252307;47509;9990;6905;3085;15916;3304904.0
Rio de Janeiro;Ipiiba;61233;58229;55966;45464;10502;2263;1670;593;3004;3304904005002.0
Rio de Janeiro;Monjolos;70812;62643;60357;37567;22790;2286;1003;1284;8168;3304904005003.0
Rio de Janeiro;Neves;54317;53829;52805;49914;2891;1024;898;126;488;3304904005004.0
Rio de Janeiro;São Gonçalo;111970;108946;104914;96245;8669;4032;3166;866;3025;3304904005001.0
Rio de Janeiro;Sete Pontes;27390;26158;25773;23116;2657;385;170;216;1232;3304904005005.0
Rio de Janeiro;São João de Meriti;147435;145546;141426;133843;7583;4120;3774;346;1889;3305109.0
Rio de Janeiro;Área 002;17686;17642;16595;16065;530;1047;976;72;44;3305109005002.0
Rio de Janeiro;Área 003;22845;22676;22257;20858;1400;419;398;21;169;3305109005003.0
Rio de Janeiro;Área 004;33603;33532;33246;32941;305;286;268;19;70;3305109005004.0
Rio de Janeiro;Área 005;39037;38653;37187;34935;2252;1466;1323;143;384;3305109005005.0
Rio de Janeiro;Área Principal;34265;33043;32141;29044;3097;901;810;91;1222;3305109005001.0
Rio de Janeiro;São Pedro da Aldeia;27733;26384;25790;23614;2176;594;510;84;1349;3305208.0
Rio de Janeiro;Área 001;4771;4771;4771;4744;27;0;0;0;0;3305208003001.0
Rio de Janeiro;Área 002;6460;6121;5980;5241;739;141;119;22;339;3305208003002.0
Rio de Janeiro;Área 003;7607;6758;6573;5500;1072;186;139;46;849;3305208003003.0
Rio de Janeiro;Área 004;8895;8734;8466;8128;338;268;252;15;161;3305208003004.0
Rio de Janeiro;Saquarema;23114;21343;21018;9206;11813;325;99;226;1771;3305505.0
Rio de Janeiro;Área 001;4287;3736;3688;1203;2485;47;0;47;551;3305505003001.0
Rio de Janeiro;Área 002;4268;3970;3928;2562;1366;42;42;0;298;3305505003002.0
Rio de Janeiro;Área 003;6840;6476;6344;2049;4295;131;15;116;364;3305505003003.0
Rio de Janeiro;Área 004;7719;7162;7058;3392;3666;104;42;62;557;3305505003004.0
Rio de Janeiro;Seropédica;24249;23982;23793;22474;1319;189;181;9;266;3305554.0
Rio de Janeiro;Área 001;5902;5902;5853;5759;94;49;49;0;0;3305554003001.0
Rio de Janeiro;Área 002;4556;4428;4428;3957;471;0;0;0;128;3305554003002.0
Rio de Janeiro;Área 003;6716;6697;6697;6629;68;0;0;0;18;3305554003003.0
Rio de Janeiro;Área 004;7075;6955;6815;6129;687;140;131;9;120;3305554003004.0
Rio de Janeiro;Teresópolis;53722;53109;52663;37367;15296;446;270;176;613;3305802.0
Rio de Janeiro;Área 001;4589;4556;4556;4095;461;0;0;0;33;3305802003001.0
Rio de Janeiro;Área 002;4308;4227;4220;3115;1106;6;0;6;81;3305802003002.0
Rio de Janeiro;Área 003;5708;5690;5548;5003;545;141;134;7;19;3305802003003.0
Rio de Janeiro;Área 004;4378;4378;4284;4267;16;94;85;10;0;3305802003004.0
Rio de Janeiro;Área 005;10329;9956;9832;1377;8455;124;10;114;373;3305802003005.0
Rio de Janeiro;Área 006;4425;4425;4393;4374;19;32;32;0;0;3305802003006.0
Rio de Janeiro;Área 007;4854;4837;4814;3624;1190;22;0;22;17;3305802003007.0
Rio de Janeiro;Área 008;7516;7476;7476;5670;1806;0;0;0;40;3305802003008.0
Rio de Janeiro;Área 009;7615;7565;7540;5841;1698;26;9;17;50;3305802003009.0
Rio de Janeiro;Três Rios;24124;23954;23801;22644;1158;152;115;37;171;3306008.0
Rio de Janeiro;Área 001;5027;5013;5013;4931;81;0;0;0;14;3306008003001.0
Rio de Janeiro;Área 002;5161;5131;5081;4352;729;51;39;11;30;3306008003002.0
Rio de Janeiro;Área 003;6460;6430;6371;6274;97;59;46;13;30;3306008003003.0
Rio de Janeiro;Área 004;7476;7380;7337;7087;251;43;30;13;96;3306008003004.0
Rio de Janeiro;Valença;23088;22936;22616;18289;4327;320;281;39;151;3306107.0
Rio de Janeiro;Área 001;5724;5679;5659;5083;576;20;11;9;45;3306107003001.0
Rio de Janeiro;Área 002;8580;8573;8458;8272;186;115;115;0;7;3306107003002.0
Rio de Janeiro;Área 003;8784;8685;8499;4934;3565;185;155;30;99;3306107003003.0
Rio de Janeiro;Vassouras;11051;10932;10286;8194;2092;646;637;9;119;3306206.0
Rio de Janeiro;Área 001;5168;5072;5053;3099;1954;20;11;9;96;3306206003001.0
Rio de Janeiro;Área 002;5883;5859;5233;5095;138;626;626;0;24;3306206003002.0
Rio de Janeiro;Volta Redonda;84284;84128;83689;82890;799;438;405;33;157;3306305.0
Rio de Janeiro;Área 001;8926;8915;8904;8896;8;11;11;0;11;3306305005001.0
Rio de Janeiro;Área 002;10332;10321;10321;10321;0;0;0;0;11;3306305005002.0
Rio de Janeiro;Área 003;9099;9088;9062;9017;45;26;26;0;11;3306305005003.0
Rio de Janeiro;Área 004;6655;6630;6355;6247;108;275;261;13;25;3306305005004.0
Rio de Janeiro;Área 005;8225;8188;8147;7885;263;40;31;9;37;3306305005005.0
Rio de Janeiro;Área 006;5805;5805;5805;5805;0;0;0;0;0;3306305005006.0
Rio de Janeiro;Área 007;9851;9829;9829;9686;143;0;0;0;21;3306305005007.0
Rio de Janeiro;Área 008;10704;10694;10624;10617;7;70;59;11;10;3306305005008.0
Rio de Janeiro;Área 009;5462;5459;5453;5351;102;6;6;0;3;3306305005009.0
Rio de Janeiro;Área 010;9225;9198;9188;9066;123;10;10;0;27;3306305005010.0
São Paulo;Adamantina;11324;11324;11307;10785;521;17;17;0;0;3500105.0
São Paulo;Área 001;4015;4015;4015;4015;0;0;0;0;0;3500105003001.0
São Paulo;Área 002;7309;7309;7292;6770;521;17;17;0;0;3500105003002.0
São Paulo;Agudos;10140;10128;10075;9651;424;53;53;0;11;3500709.0
São Paulo;Área 001;4387;4387;4375;3990;385;12;12;0;0;3500709003001.0
São Paulo;Área 002;5753;5742;5700;5661;39;42;42;0;11;3500709003002.0
São Paulo;Americana;67654;67608;66353;64965;1388;1254;1254;0;46;3501608.0
São Paulo;Centro;4115;4115;4115;4105;10;0;0;0;0;3501608005001.0
São Paulo;Cidade Jardim;8381;8352;8243;8221;22;109;109;0;29;3501608005010.0
São Paulo;Ipiranga-Jd São Paulo;5772;5772;5772;5314;458;0;0;0;0;3501608005008.0
São Paulo;Praia Azul;4090;4073;3671;3377;294;402;402;0;17;3501608005003.0
São Paulo;São Domingos-Amorim;4910;4910;4671;4659;13;239;239;0;0;3501608005007.0
São Paulo;São Jeronimo;10686;10686;10596;10569;27;90;90;0;0;3501608005006.0
São Paulo;São Luiz-Colina;7678;7678;7678;7614;64;0;0;0;0;3501608005005.0
São Paulo;São Vito-Cordenonsi;10135;10135;10135;10135;0;0;0;0;0;3501608005004.0
São Paulo;Vila Galo;4127;4127;4127;3647;480;0;0;0;0;3501608005009.0
São Paulo;Zanaga;7759;7759;7344;7325;19;415;415;0;0;3501608005002.0
São Paulo;Américo Brasiliense;10290;10290;10271;10180;91;19;7;12;0;3501707.0
São Paulo;Área 001;4440;4440;4440;4417;23;0;0;0;0;3501707003001.0
São Paulo;Área 002;5850;5850;5831;5763;68;19;7;12;0;3501707003002.0
São Paulo;Amparo;20523;20435;19663;16917;2747;772;640;132;87;3501905.0
São Paulo;Área 001;4109;4057;3904;2620;1285;153;139;14;52;3501905003001.0
São Paulo;Área 002;6645;6637;6306;6141;165;331;331;0;8;3501905003002.0
São Paulo;Área 003;9769;9741;9453;8156;1297;288;170;118;28;3501905003003.0
São Paulo;Andradina;18086;18002;17964;17014;950;38;21;17;83;3502101.0
São Paulo;Área 001;4186;4112;4105;3196;909;8;0;8;73;3502101003001.0
São Paulo;Área 002;5631;5621;5600;5600;0;21;21;0;10;3502101003002.0
São Paulo;Área 003;8269;8269;8260;8219;41;9;0;9;0;3502101003003.0
São Paulo;Aparecida;10320;10259;9944;9849;96;315;285;30;61;3502507.0
São Paulo;Área 001;4658;4622;4487;4487;0;135;135;0;36;3502507003001.0
São Paulo;Área 002;5662;5637;5458;5362;96;180;150;30;25;3502507003002.0
São Paulo;Araçatuba;60561;60329;59549;58231;1318;781;641;140;232;3502804.0
São Paulo;Área 001;4395;4380;4337;3927;410;43;34;9;15;3502804003001.0
São Paulo;Área 002;4334;4334;4334;4334;0;0;0;0;0;3502804003002.0
São Paulo;Área 003;7808;7808;7808;7798;11;0;0;0;0;3502804003003.0
São Paulo;Área 004;4855;4855;4827;4827;0;28;28;0;0;3502804003004.0
São Paulo;Área 005;4390;4390;4381;4327;55;8;0;8;0;3502804003005.0
São Paulo;Área 006;3987;3770;3632;2874;758;138;16;123;217;3502804003006.0
São Paulo;Área 007;4966;4966;4836;4829;7;130;130;0;0;3502804003007.0
São Paulo;Área 008;4410;4410;4286;4286;0;124;124;0;0;3502804003008.0
São Paulo;Área 009;4161;4161;4138;4127;11;23;23;0;0;3502804003009.0
São Paulo;Área 010;7053;7053;6798;6798;0;255;255;0;0;3502804003010.0
São Paulo;Área 011;10202;10202;10171;10104;67;31;31;0;0;3502804003011.0
São Paulo;Araraquara;68765;68710;67405;66156;1249;1305;1279;26;55;3503208.0
São Paulo;Carmo-São José;5014;5014;4979;4979;0;35;35;0;0;3503208005003.0
São Paulo;Centro-São Geraldo;4539;4539;4539;4490;49;0;0;0;0;3503208005004.0
São Paulo;Jardim América-Jd.Das Estações;4094;4094;4085;4013;72;9;9;0;0;3503208005011.0
São Paulo;Jardim Botânico-Jardim Vale das Roseiras-Jardim Imperador;5145;5145;5136;5117;19;9;9;0;0;3503208005014.0
São Paulo;Jardim Roberto Selmi Dei-Jardim São Rafael;4642;4642;3872;3872;0;770;770;0;0;3503208005013.0
São Paulo;Jardim Universal-Vila Santana;4239;4226;4226;4226;0;0;0;0;13;3503208005001.0
São Paulo;Núcleo Residencial Yolanda Ópice-Parque das Hortências-Jardim Del Rey;4917;4917;4917;4917;0;0;0;0;0;3503208005008.0
São Paulo;Parque Gramado-Parque Residencial São Paulo;4905;4905;4905;4905;0;0;0;0;0;3503208005012.0
São Paulo;Parque Residencial Iguatemi-Jardim Victório Antônio de Santi;4455;4455;4197;4185;11;258;258;0;0;3503208005007.0
São Paulo;Parque Residencial Vale do Sol;4171;4171;4171;4154;17;0;0;0;0;3503208005002.0
São Paulo;Rural;4265;4222;4189;3125;1064;34;8;26;43;3503208005015.0
São Paulo;Santa Angelina-Vila Harmonia;5428;5428;5428;5419;9;0;0;0;0;3503208005005.0
São Paulo;Vila Melhado-Jardim Martinez;4089;4089;4021;4021;0;68;68;0;0;3503208005006.0
São Paulo;Vila Xavier;4190;4190;4172;4164;8;18;18;0;0;3503208005010.0
São Paulo;Vila Xavier-Jardim Brasil;4673;4673;4568;4568;0;105;105;0;0;3503208005009.0
São Paulo;Araras;36330;36300;35915;34882;1033;385;362;23;30;3503307.0
São Paulo;Área 001;4166;4166;4157;4157;0;9;9;0;0;3503307003001.0
São Paulo;Área 002;4258;4258;4258;4258;0;0;0;0;0;3503307003002.0
São Paulo;Área 003;4910;4910;4910;4910;0;0;0;0;0;3503307003003.0
São Paulo;Área 004;5456;5435;5348;4606;742;87;65;23;21;3503307003004.0
São Paulo;Área 005;4373;4373;4373;4363;10;0;0;0;0;3503307003005.0
São Paulo;Área 006;6412;6403;6115;5846;269;288;288;0;9;3503307003006.0
São Paulo;Área 007;6755;6755;6755;6744;11;0;0;0;0;3503307003007.0
São Paulo;Artur Nogueira;13477;13464;13420;11957;1463;45;12;32;13;3503802.0
São Paulo;Área 001;6428;6415;6380;5086;1295;35;12;23;13;3503802003001.0
São Paulo;Área 002;7049;7049;7040;6872;168;9;0;9;0;3503802003002.0
São Paulo;Arujá;21420;21163;20181;19028;1153;982;814;168;258;3503901.0
São Paulo;Área 001;4464;4443;4353;4343;10;90;90;0;21;3503901003001.0
São Paulo;Área 002;8609;8514;8077;7548;529;437;331;106;95;3503901003002.0
São Paulo;Área 003;8347;8206;7751;7137;615;455;393;62;141;3503901003003.0
São Paulo;Assis;31101;31067;30998;30066;932;70;21;49;34;3504008.0
São Paulo;Área 001;4393;4383;4324;3468;856;59;10;49;10;3504008003001.0
São Paulo;Área 002;9363;9363;9363;9342;21;0;0;0;0;3504008003002.0
São Paulo;Área 003;8298;8274;8274;8230;44;0;0;0;24;3504008003003.0
São Paulo;Área 004;9048;9048;9037;9026;11;11;11;0;0;3504008003004.0
São Paulo;Atibaia;38353;36082;35321;28333;6988;761;387;374;2271;3504107.0
São Paulo;Área 001;3957;3944;3925;3925;0;19;19;0;13;3504107003001.0
São Paulo;Área 002;4221;4221;4168;4168;0;53;53;0;0;3504107003002.0
São Paulo;Área 003;4439;4200;4107;3338;769;93;0;93;239;3504107003003.0
São Paulo;Área 004;4351;4344;4332;4219;113;12;4;8;7;3504107003004.0
São Paulo;Área 005;4411;4002;3835;1457;2378;167;49;118;409;3504107003005.0
São Paulo;Área 006;6747;5402;5169;1674;3495;233;96;138;1345;3504107003006.0
São Paulo;Área 007;10227;9970;9785;9552;232;185;167;17;258;3504107003007.0
São Paulo;Avaré;26226;26172;26079;24695;1384;93;65;29;54;3504503.0
São Paulo;Área 001;4482;4475;4454;4454;0;21;21;0;7;3504503003001.0
São Paulo;Área 002;4694;4694;4686;4678;8;8;8;0;0;3504503003002.0
São Paulo;Área 003;6863;6816;6772;5436;1335;44;16;29;47;3504503003003.0
São Paulo;Área 004;10187;10187;10167;10126;41;20;20;0;0;3504503003004.0
São Paulo;Bariri;9987;9987;9930;9451;479;58;58;0;0;3505203.0
São Paulo;Área 001;3992;3992;3953;3474;479;39;39;0;0;3505203003001.0
São Paulo;Área 002;5995;5995;5977;5977;0;18;18;0;0;3505203003002.0
São Paulo;Barra Bonita;11175;11175;11175;11046;130;0;0;0;0;3505302.0
São Paulo;Área 001;3951;3951;3951;3831;121;0;0;0;0;3505302003001.0
São Paulo;Área 002;7224;7224;7224;7215;9;0;0;0;0;3505302003002.0
São Paulo;Barretos;36170;36028;35013;33627;1386;1016;1016;0;142;3505500.0
São Paulo;Área 001;4126;4101;4101;4089;12;0;0;0;24;3505500003001.0
São Paulo;Área 002;7705;7596;7531;6296;1235;64;64;0;109;3505500003002.0
São Paulo;Área 003;4272;4272;4260;4260;0;12;12;0;0;3505500003003.0
São Paulo;Área 004;4342;4333;4327;4317;9;6;6;0;9;3505500003004.0
São Paulo;Área 005;7267;7267;6371;6276;95;896;896;0;0;3505500003005.0
São Paulo;Área 006;8459;8459;8422;8388;34;37;37;0;0;3505500003006.0
São Paulo;Barrinha;8428;8428;8394;8269;125;34;34;0;0;3505609.0
São Paulo;Área 001;4101;4101;4101;4101;0;0;0;0;0;3505609003001.0
São Paulo;Área 002;4327;4327;4293;4168;125;34;34;0;0;3505609003002.0
São Paulo;Barueri;71809;71738;70708;70334;374;1030;1007;23;71;3505708.0
São Paulo;Região Aldeia-Fazenda Militar-Votupoca;4440;4440;4428;4353;76;12;12;0;0;3505708005002.0
São Paulo;Região Alphaville-Jubran-Tamboré;5265;5265;5241;5221;21;24;24;0;0;3505708005012.0
São Paulo;Região Belval-Altos-Aldeia da Serra;7162;7145;6923;6890;33;221;221;0;17;3505708005008.0
São Paulo;Região Califórnia;5091;5060;5041;5032;9;19;6;13;31;3505708005009.0
São Paulo;Região Central do Silveira;7297;7297;7254;7254;0;43;32;10;0;3505708005006.0
São Paulo;Região Centro-Boa Vista;4969;4969;4934;4916;18;35;35;0;0;3505708005001.0
São Paulo;Região Cruz Preta;4222;4199;4199;4161;38;0;0;0;23;3505708005011.0
São Paulo;Região Engenho Novo;6011;6011;5990;5875;116;21;21;0;0;3505708005010.0
São Paulo;Região Imperial-Mutinga;8632;8632;8632;8600;32;0;0;0;0;3505708005013.0
São Paulo;Região Jardim Paulista-São Fernando;4453;4453;4453;4431;22;0;0;0;0;3505708005004.0
São Paulo;Região Norte do Silveira;5109;5109;4891;4891;0;218;218;0;0;3505708005007.0
São Paulo;Região Parque Viana;4250;4250;4250;4239;11;0;0;0;0;3505708005003.0
São Paulo;Região Sul do Silveira;4908;4908;4470;4470;0;438;438;0;0;3505708005005.0
São Paulo;Batatais;17741;17741;17699;16941;758;42;42;0;0;3505906.0
São Paulo;Área 001;4535;4535;4535;3907;628;0;0;0;0;3505906003001.0
São Paulo;Área 002;6461;6461;6432;6303;130;29;29;0;0;3505906003002.0
São Paulo;Área 003;6745;6745;6731;6731;0;13;13;0;0;3505906003003.0
São Paulo;Bauru;109830;109600;108375;107006;1369;1225;1206;19;230;3506003.0
São Paulo;Centro;6123;6123;5842;5803;39;282;282;0;0;3506003005001.0
São Paulo;Leste A;7502;7493;7475;7305;170;18;18;0;9;3506003005002.0
São Paulo;Leste B;4816;4816;4816;4806;10;0;0;0;0;3506003005003.0
São Paulo;Leste C;8010;8010;7997;7997;0;13;13;0;0;3506003005004.0
São Paulo;Nordeste A;7786;7766;7757;7743;14;9;9;0;20;3506003005005.0
São Paulo;Nordeste B;4415;4394;4394;4079;315;0;0;0;21;3506003005006.0
São Paulo;Noroeste A;7716;7696;7462;7398;65;234;234;0;20;3506003005007.0
São Paulo;Noroeste B;5232;5211;5211;5143;68;0;0;0;21;3506003005008.0
São Paulo;Noroeste C;8518;8502;8162;8155;7;340;332;7;16;3506003005009.0
São Paulo;Norte A;7389;7389;7360;7191;169;29;29;0;0;3506003005010.0
São Paulo;Norte B;5926;5926;5926;5926;0;0;0;0;0;3506003005011.0
São Paulo;Norte C;6353;6327;6168;6149;19;159;159;0;26;3506003005012.0
São Paulo;Oeste A;7128;7114;7094;6966;128;20;20;0;14;3506003005013.0
São Paulo;Oeste B;5086;5086;5049;5049;0;37;37;0;0;3506003005014.0
São Paulo;Sudeste A;7156;7147;7116;6964;152;31;19;12;9;3506003005015.0
São Paulo;Sudoeste;4244;4214;4198;4093;105;15;15;0;30;3506003005016.0
São Paulo;Sul;6429;6386;6348;6239;109;39;39;0;43;3506003005017.0
São Paulo;Bebedouro;23718;23718;23718;22784;934;0;0;0;0;3506102.0
São Paulo;Área 001;4055;4055;4055;4055;0;0;0;0;0;3506102003001.0
São Paulo;Área 002;4096;4096;4096;4091;5;0;0;0;0;3506102003002.0
São Paulo;Área 003;7912;7912;7912;7878;34;0;0;0;0;3506102003003.0
São Paulo;Área 004;7655;7655;7655;6760;895;0;0;0;0;3506102003004.0
São Paulo;Bertioga;14512;13934;13304;12413;891;630;542;89;577;3506359.0
São Paulo;Área 001;6878;6558;6325;5976;349;234;234;0;320;3506359003001.0
São Paulo;Área 002;7633;7376;6979;6438;542;397;308;89;257;3506359003002.0
São Paulo;Birigui;35600;35574;35415;34113;1301;159;155;4;27;3506508.0
São Paulo;Área 001;4673;4663;4660;3686;974;4;0;4;10;3506508003001.0
São Paulo;Área 002;5871;5871;5871;5871;0;0;0;0;0;3506508003002.0
São Paulo;Área 003;4659;4651;4529;4422;107;123;123;0;7;3506508003003.0
São Paulo;Área 004;4131;4131;4131;4014;117;0;0;0;0;3506508003004.0
São Paulo;Área 005;7835;7835;7835;7773;62;0;0;0;0;3506508003005.0
São Paulo;Área 006;8432;8422;8389;8347;42;33;33;0;10;3506508003006.0
São Paulo;Boituva;14743;14618;14492;12890;1602;126;102;24;125;3507001.0
São Paulo;Área 001;6415;6301;6175;4738;1436;126;102;24;114;3507001003001.0
São Paulo;Área 002;8328;8317;8317;8151;166;0;0;0;11;3507001003002.0
São Paulo;Botucatu;41044;40971;40435;38956;1479;536;441;96;73;3507506.0
São Paulo;Área 001;4123;4116;4116;4116;0;0;0;0;7;3507506003001.0
São Paulo;Área 002;4620;4604;4377;3617;760;227;132;96;16;3507506003002.0
São Paulo;Área 003;5355;5355;5291;5280;11;64;64;0;0;3507506003003.0
São Paulo;Área 004;5337;5307;5179;4553;626;127;127;0;30;3507506003004.0
São Paulo;Área 005;4860;4860;4860;4860;0;0;0;0;0;3507506003005.0
São Paulo;Área 006;8300;8290;8182;8121;61;108;108;0;10;3507506003006.0
São Paulo;Área 007;8449;8438;8428;8408;21;10;10;0;11;3507506003007.0
São Paulo;Bragança Paulista;44653;44077;43669;39254;4415;408;77;330;576;3507605.0
São Paulo;Área 001;4320;4091;3905;2002;1903;186;19;168;229;3507605003001.0
São Paulo;Área 002;4547;4547;4541;4460;81;6;0;6;0;3507605003002.0
São Paulo;Área 003;4860;4860;4837;4815;22;23;23;0;0;3507605003003.0
São Paulo;Área 004;4865;4851;4842;4842;0;9;0;9;14;3507605003004.0
São Paulo;Área 005;4206;4206;4194;4194;0;12;12;0;0;3507605003005.0
São Paulo;Área 006;4240;4240;4240;4221;19;0;0;0;0;3507605003006.0
São Paulo;Área 007;4399;4366;4334;4004;330;32;17;16;32;3507605003007.0
São Paulo;Área 008;5905;5896;5896;5845;51;0;0;0;9;3507605003008.0
São Paulo;Área 009;7311;7018;6879;4871;2008;139;7;132;293;3507605003009.0
São Paulo;Cabreúva;11910;11836;11771;10094;1677;65;65;0;74;3508405.0
São Paulo;Área 001;4582;4552;4552;3436;1116;0;0;0;30;3508405003001.0
São Paulo;Área 002;7328;7284;7219;6658;561;65;65;0;44;3508405003002.0
São Paulo;Caçapava;24833;24663;24015;22413;1602;649;546;102;170;3508504.0
São Paulo;Área 001;5223;5198;5014;4398;616;183;98;85;26;3508504003001.0
São Paulo;Área 002;5244;5244;5104;5104;0;140;140;0;0;3508504003002.0
São Paulo;Área 003;6043;5995;5950;5680;270;45;45;0;48;3508504003003.0
São Paulo;Área 004;8323;8227;7947;7231;716;280;264;17;96;3508504003004.0
São Paulo;Caieiras;25400;25317;24659;23847;812;657;657;0;84;3509007.0
São Paulo;Área 001;4535;4535;3953;3953;0;582;582;0;0;3509007003001.0
São Paulo;Área 002;5518;5518;5466;5443;24;52;52;0;0;3509007003002.0
São Paulo;Área 003;7472;7425;7401;6696;705;23;23;0;47;3509007003003.0
São Paulo;Área 004;7875;7839;7839;7756;83;0;0;0;36;3509007003004.0
São Paulo;Cajamar;19268;18937;18854;17362;1492;83;83;0;331;3509205.0
São Paulo;Área 001;5593;5593;5584;5523;61;9;9;0;0;3509205003001.0
São Paulo;Área 002;6423;6113;6040;4801;1238;74;74;0;310;3509205003002.0
São Paulo;Área 003;7252;7230;7230;7038;192;0;0;0;22;3509205003003.0
São Paulo;Campinas;348186;347787;339567;334020;5547;8220;8084;136;399;3509502.0
São Paulo;Årea Urbana de Sousas;5973;5973;5961;5904;57;12;0;12;0;3509502005002.0
São Paulo;Barão Geraldo-Real Parque-Guará;8590;8547;8531;8303;229;16;16;0;43;3509502005003.0
São Paulo;Cambuí;10951;10951;10836;10836;0;116;116;0;0;3509502005012.0
São Paulo;Centro;8781;8781;8578;8578;0;203;203;0;0;3509502005013.0
São Paulo;Eixo Campinas-Mogi Mirim-Universidades;10443;10420;10244;8530;1714;176;143;33;23;3509502005004.0
São Paulo;Núcleo Urbano de Joaquim Egídio e Zona Rural Apa;1745;1733;1733;679;1054;0;0;0;13;3509502005001.0
São Paulo;Região Boa Vista-Via Norte-Santa Bárbara;8485;8485;8193;8112;81;292;292;0;0;3509502005035.0
São Paulo;Região Bonfim-Proost de Sousa;9532;9532;9381;9381;0;151;151;0;0;3509502005007.0
São Paulo;Região Bosque-Proença;15356;15356;15316;15292;24;40;40;0;0;3509502005014.0
São Paulo;Região Campo Belo-Jd Fernanda-Viracopos;8931;8854;8803;8252;550;51;33;17;77;3509502005032.0
São Paulo;Região Campo Grande-Parque Valença;9797;9752;9043;8722;320;709;709;0;45;3509502005025.0
São Paulo;Região Campos Elíseos-Ipaussurama;9354;9354;9026;9026;0;328;328;0;0;3509502005015.0
São Paulo;Região Chapadão-Vila Nova;10666;10666;10636;10636;0;30;30;0;0;3509502005005.0
São Paulo;Região Costa e Silva-Mansões de Santo Antônio;10612;10612;10518;10518;0;94;94;0;0;3509502005006.0
São Paulo;Região Dics-Cohab;9909;9909;9815;9800;15;94;94;0;0;3509502005031.0
São Paulo;Região Florence-Satélite Irís;8763;8742;8656;8509;147;86;62;24;21;3509502005027.0
São Paulo;Região Guanabara-Jd Ns Auxiliadora-Lagoa do Taquaral;11244;11244;11179;11179;0;65;65;0;0;3509502005010.0
São Paulo;Região Jardim do Lago-Itatinga;9598;9598;9014;9014;0;584;584;0;0;3509502005019.0
São Paulo;Região Jd Garcia-Jd Aurélia;8543;8543;8334;8334;0;209;209;0;0;3509502005016.0
São Paulo;Região Jd Planalto-Distrito Industrial;8409;8409;8174;8058;117;235;215;21;0;3509502005030.0
São Paulo;Região Jd Santa Lúcia-Novos Campos Elíseos;10300;10300;9788;9788;0;512;512;0;0;3509502005017.0
São Paulo;Região Mauro Marcondes-Vida Nova-Friburgo;8788;8788;8570;8284;286;218;204;15;0;3509502005029.0
São Paulo;Região Nova Aparecida;8472;8472;8235;8157;78;237;237;0;0;3509502005034.0
São Paulo;Região Nova Europa-Jambeiro;9214;9214;9079;9038;42;135;135;0;0;3509502005022.0
